created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Jul 30 03:17:29 +0000 2023;1685489765712531456;"@CNNIndonesia Mulai dagang motor listrik..noh private jet bill gates menyeburkan lbh byk emisi dr motor2 indo..konspirasi taek";0;0;0;3;in;1119959588;1685460462073458688;fuk_min;https://twitter.com/fuk_min/status/1685489765712531456
Sun Jul 30 03:17:03 +0000 2023;1685489657776316416;"Wah sepeda motor listrik makin terjangkau karena setiap pembelian motor listrik diskon 7 Juta yuk cek syarat dan ketentuan nya. #PakaiMolisYuk  Putri Ariani Burung Jesslyn Bakwan Dewa 19 Cilok Logo Twitter Bali https://t.co/uoeCyjKuR6";0;0;0;1;in;1542687248;1685489657776316416;chiaraaurellie;https://twitter.com/chiaraaurellie/status/1685489657776316416
Sun Jul 30 03:16:29 +0000 2023;1685489514461241344;"Wah sekarang beli motor listrik mudah banget Karena setiap pembelian sepeda motor listrik akan mendapatkan diskon 7jt simak Syarat dan Ketentuannya. #PakaiMolisYuk  Putri Ariani Burung Jesslyn Bakwan Dewa 19 Cilok Logo Twitter Bali https://t.co/u2JpgxYiSn";0;1;0;1;in;1624947242;1685489514461241344;clarettariella;https://twitter.com/clarettariella/status/1685489514461241344
Sun Jul 30 03:15:39 +0000 2023;1685489305299673089;"Buruan beralih ke motor listrik banyak banget keuntungan dan sekarang beli motor listrik dapet diskon Rp 7Jt cek syarat dan ketentuannya #PakaiMolisYuk  Putri Ariani Burung Jesslyn Bakwan Dewa 19 Cilok Logo Twitter Bali https://t.co/ptH9tDzTRU";0;0;0;1;in;636855255;1685489305299673089;cessaazzahraa;https://twitter.com/cessaazzahraa/status/1685489305299673089
Sun Jul 30 03:11:45 +0000 2023;1685488322704207872;"@detikcom Orang tua sekarang memang banyak yg gak siap jadi orang tua. Gak bisa didik anak cuma bisa gedein dan biayain aja. Bocil dikasih motor listrik itu sangat irresponsible.";0;1;0;2;in;2335942801;1685221124831895553;Ikhwanazis89;https://twitter.com/Ikhwanazis89/status/1685488322704207872
Sun Jul 30 02:40:00 +0000 2023;1685480330588000256;"Top News Koran Rakyat Merdeka  Hadirkan Uji Konversi Motor Listrik Keliling  Pemerintah Jemput Bola https://t.co/PoDziqopO3";0;0;0;0;in;1474011848118657029;1685480330588000256;_rakyatmerdeka;https://twitter.com/_rakyatmerdeka/status/1685480330588000256
Sun Jul 30 02:27:50 +0000 2023;1685477271094939648;"@CNNIndonesia Waah... esdm jadi spg motor listrik?";0;0;0;1;in;1650713205898088449;1685460462073458688;tqiya_nissa;https://twitter.com/tqiya_nissa/status/1685477271094939648
Sun Jul 30 02:22:34 +0000 2023;1685475944721788928;"TNI AD Borong Puluhan Motor Listrik Mirip Vespa untuk Prajurit: TNI AD baru-baru ini memborong 50 unit motor listrik Greentech VP. Motor yang desainnya mirip Vespa Sprint tersebut akan diberikan kepada prajurit dan PNS di lingkungan Kodam IX/Udayana. https://t.co/wezyDT8nFm https://t.co/e0cbAez9um";0;0;0;0;in;117686358;1685475944721788928;otosia;https://twitter.com/otosia/status/1685475944721788928
Sun Jul 30 02:17:06 +0000 2023;1685474570810388480;"Kemenhub menyediakan layanan pengujian sepeda motor listrik hasil konversi melalui mobil alat uji non statis berupa bengkel berjalan. https://t.co/IVkSa6eht0";0;0;0;2;in;23343960;1685474570810388480;kompascom;https://twitter.com/kompascom/status/1685474570810388480
Sun Jul 30 02:05:48 +0000 2023;1685471725746835456;"@CNNIndonesia Sembur pajak berapa T? Orang2 itu makan gaji dr pajak motor juga kan? Atau mau digiring pakai motor listrik yg usianya hanya 5 tahunan, terus limbah batere emang bukan persoalan lg?";0;1;0;3;in;801803263364317184;1685460462073458688;udir73;https://twitter.com/udir73/status/1685471725746835456
Sun Jul 30 01:55:47 +0000 2023;1685469203560833024;"@detikcom Sepeda listrik ?? Itu motor listrik .. kayuhan nya cuman pajangan doang ko";0;0;3;29;in;56410707;1685221124831895553;hilmanmunawar;https://twitter.com/hilmanmunawar/status/1685469203560833024
Sun Jul 30 01:13:07 +0000 2023;1685458468218830849;"ESDM Sebut Antrean Konversi Motor Listrik Capai 4.578 Pemohon https://t.co/1opHeHMm9w";0;0;0;0;in;118646322;1685458468218830849;Bisniscom;https://twitter.com/Bisniscom/status/1685458468218830849
Sun Jul 30 01:09:54 +0000 2023;1685457659175297024;"Artinya motor listrik / mobil listri akan meledak dg sendirinya karena cuaca panas";0;0;0;0;in;1134851203924316161;1685457659175297024;antros21;https://twitter.com/antros21/status/1685457659175297024
Sun Jul 30 00:49:04 +0000 2023;1685452416169426944;"Antrean Pemohon Konversi Motor Listrik Capai 4.578 Orang, Didominasi di Jawa #beritajogja #jogja #jogjaistimewa https://t.co/nrxs6vkCys https://t.co/28Z4LMaEO2";0;0;0;0;in;118371948;1685452416169426944;Harian_Jogja;https://twitter.com/Harian_Jogja/status/1685452416169426944
Sun Jul 30 00:46:10 +0000 2023;1685451685639192576;"Lagian emg sepeda listrik ini ngeri bgt pertahanannya rapuh :( kaya kesenggol dikit langsung oleng n jatuh.. soalnya namanya aja sepeda.. beda ama motor listrik yg bentuknya kek motor matic pada umumnya tp pake listrik.. tante ku punya, lupa namanya, tp gede kaya vario gt, kuat i";0;0;0;0;in;990471313;1685451685639192576;mariaisabela_a;https://twitter.com/mariaisabela_a/status/1685451685639192576
Sun Jul 30 00:22:35 +0000 2023;1685445748715114496;"Kementerian ESDM menegaskan jika motor listrik hasil produksi bengkel konversi non-resmi dianggap bodong dan tidak layak jalan https://t.co/lqG4fkEQng";1;0;1;3;in;23343960;1685445748715114496;kompascom;https://twitter.com/kompascom/status/1685445748715114496
Sun Jul 30 00:16:55 +0000 2023;1685444321762537472;"@detikoto Bukan sepi peminat tp kgk masuk list subsidi motor listrik 😂😂😂";0;0;0;0;in;123496277;1685212671988424704;meluncur;https://twitter.com/meluncur/status/1685444321762537472
Sun Jul 30 00:01:53 +0000 2023;1685440539947323392;"Ada barang baru. Sampe saya temui di kampung2 penyewaannya. "Katanya" ada yang sempet kesetrum terus mati. Udah jelas sepeda buat olahraga malah di kasih listrik padahal udah ada motor yang pake bensin. Dasar.";0;0;0;0;in;1322165962741739522;1685440539947323392;sidianwahyu;https://twitter.com/sidianwahyu/status/1685440539947323392
Sat Jul 29 23:45:04 +0000 2023;1685436308951621632;"Cek Sepeda Listrik Motor 48V Sepeda Listrik Dewasa Sepeda Motor Listrik Premium Mewah Model Terbaru 2023 dengan harga Rp2.988.000 - Rp6.266.000. Dapatkan di Shopee sekarang! https://t.co/40Ff9UqP9U https://t.co/evueyMmIvb";0;0;0;0;in;534119681;1685436308951621632;YusufYouOne;https://twitter.com/YusufYouOne/status/1685436308951621632
Sat Jul 29 23:41:22 +0000 2023;1685435378889793536;"@geloraco Pak @KawanLBP , motor listrik itu perubahan namanya, diharapkan untuk menjadikan lbh baik, apakah perubahan itu membohongi rakyat?";0;0;0;0;in;1661041817138368512;1685161593779433472;amelcewaw36645;https://twitter.com/amelcewaw36645/status/1685435378889793536
Sat Jul 29 23:29:05 +0000 2023;1685432287692034048;"aaaaaa lucu amayyyy dari tj duren ke cilandak naik ojol motor listrik";0;0;0;0;in;1058048675606224896;1685432287692034048;tidakmissu;https://twitter.com/tidakmissu/status/1685432287692034048
Sat Jul 29 23:21:27 +0000 2023;1685430365882830848;"Kemenhub menyediakan layanan pengujian sepeda motor listrik hasil konversi melalui mobil alat uji non-statis yang dapat berpindah-pindah tempat. Itu untuk mendukung ekosistem sepeda motor listrik nasional.  https://t.co/oqLAC9m9gD  #HarianDisway";0;0;0;1;in;1279248910276419585;1685430365882830848;HarianDisway;https://twitter.com/HarianDisway/status/1685430365882830848
Sat Jul 29 22:32:09 +0000 2023;1685417960285024256;"Mau Motor Listrik dari Jokowi? Begini Caranya - https://t.co/kzZSsIQ9oB #prabowo #prabowosubianto #prabowountuksemua https://t.co/Q8NcuBKO4l";0;0;7;0;in;1068101963059879936;1685417960285024256;AdrianaDaneen;https://twitter.com/AdrianaDaneen/status/1685417960285024256
Sat Jul 29 20:39:16 +0000 2023;1685389548908634112;"@jokowi @erickthohir @sandiuno Sudah urgent pak colokan PLN sewa dimana mana, mohon dikerahkan seluruh BUMN memfasilitasi motor listrik, toko sembako, kantor pos, dll untuk pasang meteran listrik sewa dengan HET ditetapkan pemerintah atau pribadi, mohon dibantu ya pak https://t.co/SSU5SFDcr1";0;0;0;0;in;1604062702854635520;1685389548908634112;balikpapan7000;https://twitter.com/balikpapan7000/status/1685389548908634112
Sat Jul 29 18:46:04 +0000 2023;1685361062840016896;"Menhub Klaim Pendapatan Sopir Ojol Naik Berkat Motor Listrik, SPAI Ungkap Sebaliknya #TempoBisnis https://t.co/E8vl4Ia9Vh";4;25;9;26;in;18129942;1685361062840016896;tempodotco;https://twitter.com/tempodotco/status/1685361062840016896
Sat Jul 29 18:41:36 +0000 2023;1685359939752181760;"Gk segampang itu jg boss @BudiKaryaS  ngomomg pndpatan ojol naik jika pkai motor listrik, muter2 cr lokasi rame order plg pergi gk ada order mlh justru tekor krn opex jd lbh tinggi atau cm hbsin bnsin/btrai. Emg cas btrai gratis dr PLN ?";0;1;0;0;in;959844538272555008;1685359936778469376;DKIJakarta69;https://twitter.com/DKIJakarta69/status/1685359939752181760
Sat Jul 29 18:35:17 +0000 2023;1685358350148743168;"gak mau gue gak mau post video OKK di first mau sampe jokowi turun tangan smbil nyogok gue pake sepeda listrik special edition seharga motor sport gak gak bakal gue post di first";0;2;0;0;in;1396475674165055489;1685358350148743168;jaeseIf;https://twitter.com/jaeseIf/status/1685358350148743168
Sat Jul 29 18:17:03 +0000 2023;1685353762419032064;"motor listrik? ketinggian &amp  jarak waktu profil jalanan? X &amp  Y grafik?";0;0;0;0;in;1131895472631701505;1685353762419032064;awanations;https://twitter.com/awanations/status/1685353762419032064
Sat Jul 29 17:55:06 +0000 2023;1685348237178466304;"@Gus_Raharjo @gibran_tweet Kalau punya perusahaan motor listrik gpp ya .?";0;0;0;3;in;549729550;1685192142703198209;iwandana1;https://twitter.com/iwandana1/status/1685348237178466304
Sat Jul 29 17:52:32 +0000 2023;1685347589263392768;"@detikcom emang bahaya banget, daerah kost sekarang bocil bocil naik sepeda listrik ngga tahu aturan. Udahlah ngga pake helm, di tengah, kebut-kebutan, gerombolan sama temen-temennya pula. ntar kalo udah kecium body mobil or motor, ortunya yang ngamok ngamok";0;4;14;255;in;480362659;1685221124831895553;durkcloudev;https://twitter.com/durkcloudev/status/1685347589263392768
Sat Jul 29 17:06:06 +0000 2023;1685335904322478080;"Masih ragu Buat beli motor listrik? Rugi banget sih. #PakaiMolisYuk  #FRABRE  ditto logo twitter syiah dp 2 taehyung for esquire korea nyuci park jongseong kebalik lgbt cuci lumpia uu ite let me #BBNaija https://t.co/Ls9rKbQ40K";0;0;0;1;in;1566964889205473281;1685335904322478080;ota_production;https://twitter.com/ota_production/status/1685335904322478080
Sat Jul 29 17:03:58 +0000 2023;1685335368093339649;"Seneng deh makin banyak gojek motor listrik";0;1;0;0;in;44578596;1685335368093339649;linkanletlora;https://twitter.com/linkanletlora/status/1685335368093339649
Sat Jul 29 16:57:40 +0000 2023;1685333783300673536;"Diskon Langsung dari Pemerintah Nih Buat Beli Motor Listrik. #PakaiMolisYuk  #FRABRE  #BBNaijaAllStars  #ม็อบ29กรกฎา66 https://t.co/0iBY1XYybW";0;0;0;1;in;1625428606574010368;1685333783300673536;rahmatpoop22;https://twitter.com/rahmatpoop22/status/1685333783300673536
Sat Jul 29 16:55:06 +0000 2023;1685333135331147776;"Ini Loh Syarat dan Ketentuan Untuk Punya Motor Listrik Sekarang. #PakaiMolisYuk  #FRABRE  ditto logo twitter syiah dp 2 taehyung for esquire korea nyuci park jongseong kebalik lgbt cuci lumpia uu ite let me https://t.co/818XI9mZOX";0;0;0;1;in;1666081681709871110;1685333135331147776;putrimonica0208;https://twitter.com/putrimonica0208/status/1685333135331147776
Sat Jul 29 16:48:04 +0000 2023;1685331367398375424;"@detikcom di WAG tau apa narasinya? 'bahaya motor listrik Meledak' ... FYUHHHHHHH JEMBAAATTT";0;2;1;7;in;761494284;1685221124831895553;fotodeka;https://twitter.com/fotodeka/status/1685331367398375424
Sat Jul 29 16:22:30 +0000 2023;1685324932455313408;"Bokong ada baret, lampu udh led, stnk mati, bpkb aman, ban blkg Zeneos baru, depan Pirelli lama, plat B, lokasi Sleman Jogja.  Harga DM* dijual krn mau ganti motor Listrik aja 😁";0;0;0;0;in;34951116;1685324790822035456;muhallala;https://twitter.com/muhallala/status/1685324932455313408
Sat Jul 29 16:11:46 +0000 2023;1685322233764249600;"@Heraloebss jangankan dipake bocil, kadang abang ojol pake motor listrik aja kaget suka tbtb nyalip";0;0;0;0;in;1241330430852227074;1684849364169322496;luvontheweekn;https://twitter.com/luvontheweekn/status/1685322233764249600
Sat Jul 29 15:19:47 +0000 2023;1685309151419998208;"Dan akhirnya gua beli kabel data di mengwi mana harga nya 30rb ajg tapi gpp daripada hp gua mati sebelum nympe dps:(( trs untung nya lgi motor gue motor listrik jadi bisa ngecas di motor 😭🙏🏻";0;0;0;0;in;1544567987415715840;1685309151419998208;coriouskiddo;https://twitter.com/coriouskiddo/status/1685309151419998208
Sat Jul 29 15:17:03 +0000 2023;1685308463478632448;"Kapan yo.. ada motor portable😔..  Konsepnya kek sepeda lipat. Ga riweuh cari parkiran ngabisin lahan. Tinggal lipet masukin tas atau tekan tombol clingg muncul  Bahan bakarnya pake tenaga suryaa atau charger listrik";0;2;0;5;in;1287177274815442944;1685308463478632448;iammedysk;https://twitter.com/iammedysk/status/1685308463478632448
Sat Jul 29 15:12:45 +0000 2023;1685307381151113216;"cok motor listrik tarikannya enak banget, rasanya kayak terbang bukan naik motor";0;0;0;0;in;1195188215512104964;1685307381151113216;seragamlengkap;https://twitter.com/seragamlengkap/status/1685307381151113216
Sat Jul 29 15:11:51 +0000 2023;1685307152171163649;"Kementerian Energi dan Sumber Daya Mineral (ESDM) mengungkap sejak 27 Juli 2023 sudah 4.578 pemohon konversi motor listrik. https://t.co/y7byNi9JCO";0;0;0;0;in;135795460;1685307152171163649;detikfinance;https://twitter.com/detikfinance/status/1685307152171163649
Sat Jul 29 14:52:53 +0000 2023;1685302381205225472;"Motor listrik sekarang lebih terjangkau dan ada potongan harga juga. Nih ada cara dan syaratnya!  #PakaiMolisYuk Kevin Putri Ariani Goodbye Twitter LALISA SHINES VIETNAM Burung Narnia Jungkook DP 2 #ohmpawat Malam Minggu Suchwita Criminal Love https://t.co/Z6QhA9cqo1";0;0;0;2;in;1580792634305523713;1685302381205225472;ArunaKhanza;https://twitter.com/ArunaKhanza/status/1685302381205225472
Sat Jul 29 14:52:07 +0000 2023;1685302187159932928;"Simak nih cara buat dapetin potongan harga saat pembelian motor listrik, biar harganya makin terjangkau  #PakaiMolisYuk Kevin Putri Ariani Goodbye Twitter LALISA SHINES VIETNAM Burung Narnia Jungkook DP 2 #TwitterBird Malam Minggu Suchwita Criminal Love https://t.co/4n4ma0VSJb";0;0;0;2;in;1580155848252268544;1685302187159932928;AmaraZoe5;https://twitter.com/AmaraZoe5/status/1685302187159932928
Sat Jul 29 14:51:07 +0000 2023;1685301934184607744;"Nih syarat dan ketentuan buat pembelian motor listrik dengan tambahan diskon buat dapetin harga yang terjangkau  #PakaiMolisYuk Kevin Putri Ariani Goodbye Twitter LALISA SHINES VIETNAM Burung Narnia Jungkook DP 2 #EXOSC_WaterBomb Malam Minggu Suchwita Criminal Love https://t.co/coB4xKF6gS";0;0;0;2;in;1580154754130247680;1685301934184607744;EldenNadin;https://twitter.com/EldenNadin/status/1685301934184607744
Sat Jul 29 14:50:41 +0000 2023;1685301825476636672;"@tanyarlfes Adikku yg pertama dia serba bisa. Asli dia bisa betulin listrik, bisa betulin pompa air,betulin kipas, adikku lincah banget dari kecil,dia tk udah bisa bawa sepeda roda 2,pas sd tiba tiba dia dah bisa bawa motor kopling, smp dia dah bisa bawa mobil manual😭";0;1;0;0;in;1059888547;1685287300115361792;misianterpaket;https://twitter.com/misianterpaket/status/1685301825476636672
Sat Jul 29 14:47:35 +0000 2023;1685301047068385280;"Rame jasa malam minggu di Alun-alun Tigaraksa, Kabupaten Tangerang yang dijadikan venue MTQ ke-20 Provinsi Banten. Banyak wahana pasar malam, jajanan, dan mobil-mlbilan, sepeda, dan motor listrik untuk anak-anak. https://t.co/3OSf6eMxB2";0;0;0;4;in;2818687488;1685301047068385280;AboutTNG;https://twitter.com/AboutTNG/status/1685301047068385280
Sat Jul 29 14:41:13 +0000 2023;1685299442113548288;"Hai teman-teman! Kini hadir Greentech Scood, skuter listrik yang stylish, praktis, dan ramah lingkungan! Tertarik? Lihat review lengkapnya di sini: https://t.co/02ox79w0W9. Jangan sampai ketinggalan! #MotorListrik #ScooterListrik #GreentechScood https://t.co/AhXxKj9s5W";0;0;0;0;in;615964857;1685299442113548288;androidPonsel_;https://twitter.com/androidPonsel_/status/1685299442113548288
Sat Jul 29 14:41:10 +0000 2023;1685299429631229953;"Hai teman-teman! Kini hadir Greentech Scood, skuter listrik yang stylish, praktis, dan ramah lingkungan! Tertarik? Lihat review lengkapnya di sini: https://t.co/o2NcfVwtyF. Jangan sampai ketinggalan! #MotorListrik #ScooterListrik #GreentechScood https://t.co/PiyCPRzbio";0;0;0;0;in;1026103176;1685299429631229953;patutdiretweet;https://twitter.com/patutdiretweet/status/1685299429631229953
Sat Jul 29 14:26:50 +0000 2023;1685295824283324416;"@radgalore tp nanti kita naik motor listrik bareng ya, aku yg boncengin";0;1;0;0;in;1443982081449553923;1685290181937815552;minteychoco;https://twitter.com/minteychoco/status/1685295824283324416
Sat Jul 29 14:26:32 +0000 2023;1685295748370563072;"@radgalore ANEH WOI bajunya udah keren naiknya motor listrik";0;1;0;0;in;1443982081449553923;1685290181937815552;minteychoco;https://twitter.com/minteychoco/status/1685295748370563072
Sat Jul 29 14:04:58 +0000 2023;1685290323138990081;"Layanan ini diluncurkan pada kegiatan peresmian Gelar Konversi Sepeda Motor Listrik Perdana di Kantor Kementerian ESDM, Jumat (28/7).  Semoga kita bisa terus mempercepat penggunaan kendaraan listrik ya guys✨✨  @kemenhub151  @budikaryas   #LewatDarat #MenghubungkanIndonesia https://t.co/TkNNphI7CD";0;0;0;2;in;798798810151456768;1685289839934197761;hubdat151;https://twitter.com/hubdat151/status/1685290323138990081
Sat Jul 29 14:04:08 +0000 2023;1685290111683190784;"Menteri Arifin ‘Ngimpi’ 120 Juta Motor di Indonesia Gunakan Listrik https://t.co/rlMW9U5GEk";0;0;0;0;in;46693036;1685290111683190784;inilahdotcom;https://twitter.com/inilahdotcom/status/1685290111683190784
Sat Jul 29 14:03:43 +0000 2023;1685290008285237248;"Mobil alat uji non-statis ini akan digunakan untuk pengujian tipe motor listrik hasil konversi dan kendaraan selain sepeda motor melalui 25 BPTD yang tersebar di Indonesia. https://t.co/L8F64W3YaI";0;1;0;2;in;798798810151456768;1685289839934197761;hubdat151;https://twitter.com/hubdat151/status/1685290008285237248
Sat Jul 29 14:03:03 +0000 2023;1685289839934197761;"Hai #MitraDarat!  Ada yg menarik dari Mindat!🙌🏻  Kemenhub melalui Ditjen Hubdat menyediakan layanan pengujian sepeda motor listrik hasil konversi melalui mobil alat uji non-statis yg dapat berpindah-pindah tempat sebagai salah satu upaya mendukung program konversi motor listrik. https://t.co/LAl2JYIuwQ";0;1;1;7;in;798798810151456768;1685289839934197761;hubdat151;https://twitter.com/hubdat151/status/1685289839934197761
Sat Jul 29 14:00:41 +0000 2023;1685289243059564544;"Masih ragu membeli molis? Kamu bisa mendapatkan diskon Rp 7 juta loh untuk pembelian sepeda motor listrik! Yuk beralih ke molis, tunggu apalagi!  #PakaiMolisYuk #Molis #Info #Terbaru #Update #Viral https://t.co/2iK8HDDAXf";0;0;0;1;in;1595662709508386816;1685289243059564544;aikaachan44;https://twitter.com/aikaachan44/status/1685289243059564544
Sat Jul 29 13:56:16 +0000 2023;1685288130591768577;"Ngakak bgt klo dptnya grab bike yg motor listrik  Gaada suara berasa gak naik motor";0;0;0;0;in;1371109759223406603;1685288130591768577;woohooney;https://twitter.com/woohooney/status/1685288130591768577
Sat Jul 29 13:55:57 +0000 2023;1685288054272163840;"Pemerintah Resmi Buka Gelar Konversi Sepeda Motor Listrik   https://t.co/YgeKNI6MKm  #otomotif #motorlistrik #ElectricVehicles";0;0;0;0;in;1572534565553729538;1685288054272163840;sahabatdotkom;https://twitter.com/sahabatdotkom/status/1685288054272163840
Sat Jul 29 13:54:35 +0000 2023;1685287710200827904;"Kamu bisa mendapatkan diskon hingga 7 juta rupiah loh untuk pembelian sepeda motor listrik (molis). Cek cara, syarat &amp  ketentuannya berikut  #PakaiMolisYuk #Molis #Info #Terbaru #Update #Viral https://t.co/b5vJpQlOoe";0;0;0;1;in;1593900991002255362;1685287710200827904;lucyheartfili44;https://twitter.com/lucyheartfili44/status/1685287710200827904
Sat Jul 29 13:53:12 +0000 2023;1685287360412692480;"Kayaknya orang kaya ga pernah ngerasain gimana puyengnya duit sisa 50ribu, terus token listrik bunyi, ditambah beras, gas, galon, bensin motor semuanya habis 🤣";0;1;0;0;in;797619252;1685287360412692480;vandy_46;https://twitter.com/vandy_46/status/1685287360412692480
Sat Jul 29 13:37:43 +0000 2023;1685283465909137409;"Berikut syarat dan ketentuan beserta caranya untuk mendapatkan diskon Rp 7 juta dalam pembelian motor listrik #PakaiMolisYuk #PLN  Putri Ariani Burung UU ITE Nyetrika Logo Twitter LALISA SHINES VIETNAM Ohm Special Olympics https://t.co/N698XnGA12";0;0;0;1;in;1574754287976353792;1685283465909137409;NicoleG45244478;https://twitter.com/NicoleG45244478/status/1685283465909137409
Sat Jul 29 13:36:06 +0000 2023;1685283056016637952;"Beli motor listrik dan dapatkan diskon Rp 7 juta dari program bantuan pemerintah #PakaiMolisYuk #Molis  Putri Ariani Burung UU ITE Nyetrika Logo Twitter LALISA SHINES VIETNAM Ohm Special Olympics https://t.co/kkWPjssVAe";0;0;0;1;in;1592573498609659904;1685283056016637952;Xone_ofc;https://twitter.com/Xone_ofc/status/1685283056016637952
Sat Jul 29 13:34:50 +0000 2023;1685282740202360832;"Jangan sampe rugi, yuk buruan beralih ke motor listrik karena ada diskon sampe Rp 7 juta loh #PakaiMolisYuk #AyoPakaiMolis  Putri Ariani Burung UU ITE Nyetrika Logo Twitter LALISA SHINES VIETNAM Ohm Special Olympics https://t.co/YMwoXD1UtF";0;0;0;1;in;1475337863961079811;1685282740202360832;Supianoor19;https://twitter.com/Supianoor19/status/1685282740202360832
Sat Jul 29 13:33:35 +0000 2023;1685282424249622529;"Yuk buruan beli motor listrik, mumpung ada diskon dari pemerintah #PakaiMolisYuk #AyoPakaiEV  Putri Ariani Burung UU ITE Nyetrika Logo Twitter LALISA SHINES VIETNAM Ohm Special Olympics https://t.co/HLG0IyKBMB";0;0;0;1;in;1567953000311959554;1685282424249622529;Sopian_xone;https://twitter.com/Sopian_xone/status/1685282424249622529
Sat Jul 29 13:30:28 +0000 2023;1685281641026240512;"Harga udah terjangkau, ditambah diskon pula 7JT makin murah buat 1 speda motor listrik🛵 #PakaiMolisYuk  Goodbye Twitter Putri Ariani #SehunOnMeLIVE Yeri Sunoo #NyomanPaul Wendy https://t.co/7HBljiCoXi";0;0;0;1;in;768517463608745984;1685281641026240512;glapnce;https://twitter.com/glapnce/status/1685281641026240512
Sat Jul 29 13:25:23 +0000 2023;1685280358915559424;"@ay_syarifah @airlanggafess Harganya 655k  incl. Wifi, listrik, dapur dan gas kompornya. Kamar lumayan gede ada ranjang +kasur, meja, kursi, lemari, 24 jam, KM luar, jemuran, parkiran motor.  Minusnya pintunya old style👌";0;1;0;0;in;1489967521264406529;1684763110656401408;dlwdrma;https://twitter.com/dlwdrma/status/1685280358915559424
Sat Jul 29 13:25:12 +0000 2023;1685280314313351169;"Harganya 655k  incl. Wifi, listrik, dapur dan gas kompornya. Kamar lumayan gede ada ranjang +kasur, meja, kursi, lemari, 24 jam, KM luar, jemuran, parkiran motor.  Minusnya pintunya old style👌";0;1;0;0;in;1489967521264406529;1685280314313351169;dlwdrma;https://twitter.com/dlwdrma/status/1685280314313351169
Sat Jul 29 13:23:47 +0000 2023;1685279959101906944;"Cek SELIS - Sepeda Motor Listrik New Balis Motor Mobil elektrik dengan harga Rp45.000.000. Dapatkan di Shopee sekarang! https://t.co/BgsgaNgpjj https://t.co/5osP9Og5gc";0;0;0;0;in;138635060;1685279959101906944;ozan_keren;https://twitter.com/ozan_keren/status/1685279959101906944
Sat Jul 29 13:23:47 +0000 2023;1685279958535716868;"Udah saatnya ganti dari motor konvensional ke motor listrik konversi, ada diskon hingga 7jt lho. Gaskeunn ⚡⚡  #PakaiMolisYuk  Goodbye Twitter Putri Ariani Ditto Burung KIM TAEHYUNG Rekt LGBT Syiah Dewa United Nyetrika Malem DP2 Akane https://t.co/R2oNcNRWRj";0;0;0;1;in;1499292565124055040;1685279958535716868;user166pil;https://twitter.com/user166pil/status/1685279958535716868
Sat Jul 29 13:22:05 +0000 2023;1685279528627892225;"Keuntungan pakai motor listrik jauh lebih irit dan ramah lingkungan lho, yakin gamau ganti ke molis? Sekarang ada diskon hingga 7juta, jadiii harga makin terjangkau. 😍👏🏻  #PakaiMolisYuk  Goodbye Twitter Putri Ariani Ditto Burung KIM TAEHYUNG Rekt LGBT Syiah Dewa United Nyetrika https://t.co/UkXQDQQi9n";0;0;0;2;in;1584578610316578816;1685279528627892225;sylviarapa;https://twitter.com/sylviarapa/status/1685279528627892225
Sat Jul 29 13:18:34 +0000 2023;1685278643285565441;"Motor Listrik Yadea Tancap Gas Buka 80 Diler di Indonesia: PT Indomobil Emotor Internasional selaku agen pemegang merek motor listrik Yadea meresmikan 80 diler yang tersebar di berbagai kota di Indonesia. https://t.co/7LnKJvO4fq https://t.co/CJvAM6vqWb";0;0;0;1;in;117686358;1685278643285565441;otosia;https://twitter.com/otosia/status/1685278643285565441
Sat Jul 29 13:16:26 +0000 2023;1685278105710264320;"PLN dengan Himbara mendukung ekosistem kendaraan listrik, sinergi ini dilakukan agar masyarakat tidak ragu untuk memiliki motor listrik karena semakin mudah dan terjangkau.  #PakaiMolisYuk  Putri Ariani Burung Nyetrika Rekt UU ITE Malming https://t.co/17KmSO8hKt";0;0;0;1;in;1597505510169010176;1685278105710264320;ergak_;https://twitter.com/ergak_/status/1685278105710264320
Sat Jul 29 13:15:05 +0000 2023;1685277769704566785;"Sinergi PLN dan himbara dalam pembiayaan, mudahkan masyarakat beli motor listrik.  #PakaiMolisYuk  Putri Ariani Burung Nyetrika Rekt UU ITE Malming https://t.co/lHRb48zHCe";0;0;0;1;in;1590377825298972673;1685277769704566785;abill_la;https://twitter.com/abill_la/status/1685277769704566785
Sat Jul 29 13:00:20 +0000 2023;1685274054650101760;"Banyaknya jumlah SPBKLU yang tersebar di indonesia untuk dorong kita beralih ke motor listrik. ada juga insentif Rp.7Juta untuk membeli motor listrik baru.  #PakaiMolisYuk #Motorcycle #Electricvehicle #Motor #Motorlistrik #Mobillistrik #Berita #Otomotif #Viral #lfl https://t.co/3r88OruupE";0;0;0;1;in;1622149734654959616;1685274054650101760;nadyanti17;https://twitter.com/nadyanti17/status/1685274054650101760
Sat Jul 29 12:59:49 +0000 2023;1685273925780123648;"Waah ini adalah syarat dan ketentuan Diskon Rp.7juta untuk beli motor listrik baru! #PakaiMolisYuk #Motorcycle #Electricvehicle #Motor #Motorlistrik #Mobillistrik #Berita #Otomotif #Viral #lfl https://t.co/ZAqGUklwKz";0;0;0;1;in;800336389384458240;1685273925780123648;Anniissaa97;https://twitter.com/Anniissaa97/status/1685273925780123648
